module	logFC	AveExpr	t	P.Value	adj.P.Val	B	Directionality x -log10(p.adj)	regulation	wild01	wild02	wild03	wild04	wild05	wild06	wild07	wild08	wild09	wild10	lab01	lab02	lab03	lab04	lab05	lab06	lab07	lab08	lab09	lab10	fam01	fam02	fam03	fam04	fam05	fam06	fam07	fam08	fam09	fam10	res01	res02	res03	res04	res05	res06	res07	res08	res09	res10	hos01	hos02	hos03	hos04	hos05	hos06	hos07	hos08	hos09	hos10
MetaB_M090	0.162172027013239	-5.30478438953708e-17	4.64058911005678	1.02048189269559e-05	2.37015149271234e-05	3.03067877310804	4.62522389435009	up	-0.0377620227971123	-0.0772555477060513	0.140357048567624	-0.0853279776475937	-0.0908864447324198	-0.0669029803342637	-0.0163739965721543	0.0332359071397493	-0.0767831325451975	-0.0821578454972187	-0.290032091356311	-0.0952621269860072	-0.132143064894626	-0.00692442341298472	-0.224603903199862	-0.203701290075905	-0.063145098369802	-0.197207221037455	-0.155480564883135	-0.217707547818145	-0.112404285389488	-0.0600574567020624	-0.0529794985105651	-0.115020513733062	-0.106613248090361	-0.0701964438902572	-0.102076452649172	-0.161729807286148	0.0713484262940275	-0.125642077687865	0.0655622355377997	0.0471229525720966	0.0528135285066356	0.182454708514457	0.109797589364146	0.0946698395111334	0.187352086225645	0.141397145858471	0.0616585069423649	0.0457628592856148	0.165563826771502	0.1336521252157	0.177035638975385	-0.00421860468585452	0.260596709158005	0.327312088001918	0.170949641169685	0.179550986277627	0.240652113906434	0.141749704695056
MetaB_M104	0.13848758117379	-2.68882138776405e-17	3.85582447274647	0.000200478060397265	0.000400956120794529	0.219050480578833	3.39690315241599	up	-0.102353438998445	-0.135833419681301	0.0396842627368471	-0.149999672278032	-0.143240407309894	-0.127626863793949	-0.0748851922299309	-0.0452582260746305	-0.146764436132002	-0.124875985963311	-0.220772564545141	-0.106508758069765	-0.153936686883686	0.0149354009726084	-0.122883024257661	0.258777807324543	-0.0837497962346554	0.123585015001538	-0.0752910581774186	-0.284853929491193	-0.174897783744149	-0.141151649001557	0.113258209203122	0.124947535869001	0.136732219614621	-0.211414354270192	0.264166905170984	-0.115810944557805	0.0471753588221469	-0.0218763550804184	0.0888094402585523	0.174737446621508	0.20240500544782	0.119632240328561	0.0440482779424513	-0.117434550458015	0.0321759787499388	-0.0239033325814705	0.0500062891463322	-0.0962869888301299	0.0835294616113887	0.108066167750557	0.117704274806873	0.292108621936946	0.165404884454943	0.0430011933185263	0.16734441837474	0.249535480008091	-0.0249436404281955	-0.0352188363996937
MetaB_M127	0.216206656814694	1.25333771139324e-17	6.7568211814255	8.46853944826803e-10	2.43893936110119e-08	12.0609632015974	7.61279899733552	up	-0.225241192294895	-0.249606157889897	-0.133652871306195	-0.249614266692872	-0.246484187938563	-0.234499339117969	-0.203477876579826	-0.197281245022891	-0.253741061533736	-0.24213286680762	-0.0852737883600295	-0.0408764519287518	-0.0527312087833766	0.173854186208584	-0.0408193186901932	-0.12454146928535	-0.0668694623623871	-0.123183359802824	0.0897191406871429	-0.088027084274676	0.0131288187460448	-0.033914884000477	0.0225803331574313	-0.000356809326120026	-0.0113324359853788	0.0579888421456247	-0.0182306715097541	-0.0249574097758143	0.0504255220014256	0.0113163800684612	0.0954573374564496	0.0703717903354408	0.0944234980519825	0.139233614001125	0.108066408710727	0.0407321777246081	0.128680354984149	0.0731120085317152	0.110842028422115	0.0484189828865155	0.166888645020434	0.121621536182769	0.157905210803309	0.206298446128987	0.15699901364641	0.191699565489057	0.144835228492923	0.285695392118939	0.107797873788932	0.0787530834782948
MetaB_M118	0.209743917585555	3.54230533794464e-17	6.47141095468732	3.28546423589239e-09	2.95691781230315e-08	10.7503928398313	7.52916074654567	up	-0.233037277020101	-0.203485964502455	-0.152626449246215	-0.23694417199958	-0.244099672084406	-0.214868005119534	-0.264020007639337	-0.242299792325975	-0.262193046592713	-0.2488839682574	0.0531771749511924	0.0502486995893855	-0.114103325984319	0.0251863099865214	0.0355561629386369	-0.0778411270214442	-0.0918655947249675	-0.108920816163738	8.21602379657022e-05	0.0140116999518176	0.0367276367807085	-0.0716727883010752	0.0106938025401252	0.0419492847224439	0.0466249869140014	0.163353016934239	0.0442152412403623	0.0431197247254102	0.00430507823041675	-0.0419656847732444	0.0790685640871703	0.0723329760403426	0.245946102958663	0.0306016899681397	0.182011990827657	-0.0123178033025649	0.180448392389191	0.0455927461105692	0.174870344918419	-0.0288446659607039	0.0652412914134748	0.166146962929472	0.09631264316314	0.228482591560824	0.216268360694191	0.147332066521307	0.112977021954984	0.13333245240933	0.06535836676203	0.0384146165676434
MetaB_M003	0.229249548738075	3.2534738791945e-17	7.36910177549471	4.33011710532898e-11	3.11768431583686e-09	14.9397876797847	8.50616786183189	up	-0.203689650008036	-0.197745175750606	-0.073637659734043	-0.22704272476502	-0.214595654160777	-0.211891458804491	-0.161911938844525	-0.139645039763845	-0.209416352522747	-0.20823471384178	-0.13913610178313	-0.132452062325878	-0.126189953179379	-0.00206076536902727	-0.109347995374499	-0.16848698458669	0.0858168041507845	-0.0325587390403121	-0.140953875544135	-0.137814543608762	-0.074630982572803	0.046964044813301	0.034694565793348	0.0765782151330612	0.0839004157304919	-0.110391855503761	-0.0409307228034756	-0.0552237974978909	0.146215528604593	-0.0253798283584503	0.0773883939175863	0.0961917212460685	0.10767266172219	0.274182854630995	0.0787088843854938	0.0131455432277451	0.137686242122135	0.0905871736138641	0.171441377924073	0.140685680586322	0.115898982846124	0.0785473111022748	0.209264069274832	0.042652849510626	0.191203039342533	0.163518957654643	0.199768130200809	0.211948297170766	0.173771399537537	0.0949354315018676
MetaB_M058	0.199276669521024	-9.77516678712931e-18	6.03096319476431	2.54390875873048e-08	1.18168664921674e-07	8.77522205922271	6.92749767113469	up	-0.249438952800149	-0.266761568138352	-0.222223976341038	-0.266168924929512	-0.260932112533241	-0.252732552557665	-0.227426550028352	-0.226290185405516	-0.27516139927927	-0.246376405358838	-0.0519434339951346	0.025259022479345	0.0577676077967477	-0.105977049650485	-0.0464751797181579	0.0472161519551052	0.142798603325313	0.0947867994135371	-0.0657511567744129	0.00451122828778996	0.0586954228585483	0.0173981223905787	0.157492031398537	0.0039626883324049	0.0701504547697989	0.203648726995243	0.0507658741931258	0.0186904941253625	0.14543488667169	0.0210551349763502	0.0277382805454382	0.0171730371827948	0.017973809161062	0.157088141385394	-0.0032153356506281	0.172839234692919	0.0714717091667491	0.144345516845678	0.00686744368343425	0.0675285980746411	0.135002702162427	0.110681406404685	0.0126916378755003	0.181193395027925	0.124704851178379	0.184804300070737	-0.0170263857485316	0.0613713100263574	0.110660587199493	0.0601319582561912
MetaB_M042	0.211118390336538	1.56949106489002e-17	6.53120091884521	2.47759779055815e-09	2.95691781230315e-08	11.0230783273369	7.52916074654567	up	-0.246027386801001	-0.276777178063026	-0.204023461660143	-0.214233025856713	-0.221700981971457	-0.258045031748411	-0.202750489754837	-0.236833657130943	-0.245720933471946	-0.22282482458701	-0.0512792901401955	0.0819210429127108	0.0521467537499055	-0.106013030410036	-0.0792853027751767	0.0315397557081411	-0.054998632699132	-0.0285164185090097	-0.117473275214962	0.0674746843847807	0.142960495409972	0.00806350359645886	0.0445054600652389	-0.063771555839775	-0.0554148799516458	0.220632479091208	0.0735449026412597	-0.0252263383993008	0.000249341775417318	0.0596519974232223	0.0776392899073096	0.0705795263116852	0.00843915166662598	0.0912612167516994	0.0864004908448407	0.152439404432164	0.148445201431136	0.115926852099442	0.0517575651585734	0.093140418541057	0.143637812160391	0.129861495904027	0.00557644776103771	0.202363866315242	0.186315792638984	0.235458060385242	-0.0178299596467992	0.0642924389014043	0.111509725590854	0.17101048107149
MetaB_M008	0.196720581025312	1.92185677094781e-17	5.92714182867204	4.08473246256198e-08	1.73000433708507e-07	8.31895028839538	6.76195280810256	up	-0.262054520347033	-0.270643489777764	-0.250891567086641	-0.258420791413786	-0.292046664142309	-0.244342372328333	-0.249760386088626	-0.255086873000882	-0.268391410689689	-0.269460242149449	-0.00716830459429238	0.0461337479873605	0.0301883867004072	-0.0695785679888603	0.0487918335932693	0.108065816985051	-0.0565066682397553	0.0297118168974352	0.116056085712277	0.0147571976678754	0.0578566444699434	0.0295011781130405	0.155996437923535	0.0988856738023103	0.102155039571126	-0.078701842260204	0.0874617546522395	0.0987258652862414	0.000683663712831592	0.108260313685316	0.0336095966794932	0.107944710707515	0.0901431299331771	0.0976006191266314	-0.00229415451618147	0.0757320565615244	0.0211724654159795	0.063065886028901	0.117446438981089	0.0275199013885364	0.0981465824788899	0.161958754866799	0.126834172077571	0.180392136873148	0.129829460633001	0.0835779088269429	0.0636372336641119	0.101951916519878	0.0933255331601228	0.0282278939402357
MetaB_M134	0.192420890012393	-3.33066907387547e-17	5.75555186536687	8.86235055810432e-08	3.54494022324173e-07	7.57334741806875	6.45039108373483	up	-0.244642258709738	-0.270780146564194	-0.167261353694085	-0.253230224126982	-0.252984229770077	-0.251321100758181	-0.227189786310626	-0.213771595287266	-0.279549307857218	-0.257654608955849	-0.0750462531263175	0.0199602059824101	0.0165174037791962	-0.0565657576488819	-0.0546451894994581	0.186926980117765	0.0893401260653969	0.142767356805216	-0.109280858075512	-0.0506400825143212	-0.0378006041473085	-0.0657148086324522	0.0917923601433629	0.0240624797516233	0.0686095003226915	0.0821228266098472	0.176927608755475	-0.0521851708998262	0.116756389712712	-0.0105178406174226	0.0186978987113409	0.0540740924857367	0.060001446860146	0.124347677197246	0.0503172945163989	0.077535199650569	0.0870774014243756	0.109712765575946	0.0659939362696565	0.0215768058348358	0.0613221562735986	0.131851101038274	0.0428274535224866	0.226760866985368	0.158343993392539	0.164233321135916	0.173940914040023	0.132532170070987	0.0736848457170897	0.0801665984474852
MetaB_M094	0.197113038297035	-1.9897278269454e-17	5.94299257823856	3.80072249928441e-08	1.65849709059683e-07	8.38836567514755	6.7802852860009	up	-0.272445814455183	-0.257016405562671	-0.163385069441141	-0.251477333454384	-0.22192612306715	-0.255613173300814	-0.232451942848346	-0.224076774021985	-0.254000549814676	-0.254229717775651	-0.0326133352663557	0.114426345637318	0.0679118235756357	-0.0619092021526615	-0.00794216912574455	0.0153506536546308	-0.101508221562762	-0.0733361260535737	0.012151765077318	0.0887349103937737	0.148378079938996	-0.0393953027491549	0.112352460693918	0.0080306204649327	0.0812924620909821	0.253839975530099	0.00684138684950072	0.0991797142945678	-0.0201593874079582	0.0876409062633639	-0.0381284795214019	0.102630490601764	0.143570570161253	0.0690036204539386	-0.0136270445240777	0.0181999829151317	0.0363530963682683	-0.0390036681020279	0.0521769824397894	0.0124692277612862	0.111231835891483	0.137749215597201	0.0757781826271259	0.215663230685231	0.112645227485355	0.15481516595343	-0.0286486049773064	0.183111029057987	0.154351178873869	0.167014303846875
